$: |0| finalbitnum: |0| firstbitseller: |0|monero_last_rate: |0| num: |1.0|random_num: |0
$: |67.5175| finalbitnum: |49.67285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |954.0|random_num: |12.832273877365953
$: |67.5175| finalbitnum: |49.67285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |955.0|random_num: |10.348891691180924
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |956.0|random_num: |14.722076161649197
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |957.0|random_num: |19.368275159162934
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |958.0|random_num: |18.75304831561003
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |959.0|random_num: |16.95064650422797
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |960.0|random_num: |14.486804867430646
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |961.0|random_num: |12.86406579848827
$: |67.5175| finalbitnum: |49.62571428571428| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |962.0|random_num: |15.548857416950165
$: |67.5175| finalbitnum: |49.62571428571428| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |963.0|random_num: |10.181686864445545
$: |67.5175| finalbitnum: |49.62571428571428| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |964.0|random_num: |12.250938462697237
$: |67.5175| finalbitnum: |49.62571428571428| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |965.0|random_num: |13.023463088321188
$: |67.5175| finalbitnum: |49.62571428571428| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |966.0|random_num: |18.151059069722088
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |967.0|random_num: |12.937638913359754
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |968.0|random_num: |17.554610076623824
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |969.0|random_num: |15.569608038484898
$: |67.5175| finalbitnum: |49.62428571428572| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |970.0|random_num: |15.489443046102172
$: |67.5175| finalbitnum: |49.70175714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |971.0|random_num: |11.464606843361812
$: |67.5175| finalbitnum: |49.711873142857144| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |972.0|random_num: |13.895534582123053
$: |67.5175| finalbitnum: |49.75714285714286| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |973.0|random_num: |16.06237746847759
$: |67.5175| finalbitnum: |49.75714285714286| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |974.0|random_num: |17.542174957146244
$: |67.5175| finalbitnum: |49.75714285714286| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |975.0|random_num: |16.79067606778282
$: |67.5175| finalbitnum: |49.75714285714286| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |976.0|random_num: |11.089227365067352
$: |67.5175| finalbitnum: |49.75714285714286| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |977.0|random_num: |18.577430729934136
$: |67.5175| finalbitnum: |49.75714285714286| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |978.0|random_num: |13.65647283570998
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |979.0|random_num: |18.73006835734538
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |980.0|random_num: |16.517540168144116
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |981.0|random_num: |15.128808798022641
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |982.0|random_num: |13.073525516463313
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |983.0|random_num: |19.093309719269534
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |984.0|random_num: |11.190707016577194
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |985.0|random_num: |17.31618095042285
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |986.0|random_num: |18.356183180905482
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |987.0|random_num: |11.455395001322092
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |988.0|random_num: |18.56147196859495
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |989.0|random_num: |10.957656385275596
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |990.0|random_num: |19.028776352321607
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |991.0|random_num: |16.138488004380953
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |992.0|random_num: |12.842959094839216
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |993.0|random_num: |15.835442697111487
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |994.0|random_num: |16.33112962305626
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |995.0|random_num: |19.744949228825142
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |996.0|random_num: |11.778969416613602
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |997.0|random_num: |13.451672064404727
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |998.0|random_num: |12.627406798264587
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |999.0|random_num: |15.9057409351831
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1000.0|random_num: |15.375990839951944
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1001.0|random_num: |17.96530902722621
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1002.0|random_num: |13.018457577438884
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1003.0|random_num: |11.01171748397962
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1004.0|random_num: |11.17219769397965
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1005.0|random_num: |17.50878199134627
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1006.0|random_num: |11.989642782497919
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1007.0|random_num: |13.427162839552633
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1008.0|random_num: |19.474043265797935
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1009.0|random_num: |13.22247176968764
$: |67.5175| finalbitnum: |49.77053028571429| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |1010.0|random_num: |16.923565389523745
$: |67.5175| finalbitnum: |49.961652| firstbitseller: |56.93|monero_last_rate: |45.63294| num: |1011.0|random_num: |10.465575602543606
$: |67.5175| finalbitnum: |49.961652| firstbitseller: |56.93|monero_last_rate: |45.63294| num: |1012.0|random_num: |17.53711706431181
$: |67.5175| finalbitnum: |49.961652| firstbitseller: |56.93|monero_last_rate: |45.63294| num: |1013.0|random_num: |18.646798391134624
$: |67.5175| finalbitnum: |49.961652| firstbitseller: |56.93|monero_last_rate: |45.63294| num: |1014.0|random_num: |11.79700582714384
$: |67.5175| finalbitnum: |50.295033999999994| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1015.0|random_num: |11.931912778632475
$: |67.5175| finalbitnum: |50.295033999999994| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1016.0|random_num: |19.332773349895785
$: |67.5175| finalbitnum: |50.295033999999994| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1017.0|random_num: |10.761061672705793
$: |67.5175| finalbitnum: |50.295033999999994| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1018.0|random_num: |11.075627319245728
$: |67.5175| finalbitnum: |50.295033999999994| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1019.0|random_num: |14.558348016986935
$: |67.5175| finalbitnum: |50.35217685714286| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1020.0|random_num: |14.086786188562938
$: |67.5175| finalbitnum: |50.35196257142857| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1021.0|random_num: |18.815156297415246
$: |67.5175| finalbitnum: |50.35196257142857| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1022.0|random_num: |15.500113707983022
$: |67.5175| finalbitnum: |50.35196257142857| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1023.0|random_num: |11.684549561838324
$: |67.5175| finalbitnum: |50.35196257142857| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1024.0|random_num: |10.089179200612255
$: |67.5175| finalbitnum: |50.35196257142857| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1025.0|random_num: |15.932332200815686
$: |67.5175| finalbitnum: |50.35196257142857| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1026.0|random_num: |19.674195139944835
$: |67.5175| finalbitnum: |50.35196257142857| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1027.0|random_num: |12.778166186470918
$: |67.5175| finalbitnum: |50.35196257142857| firstbitseller: |57.0|monero_last_rate: |45.63294| num: |1028.0|random_num: |12.339623584187777
$: |67.5175| finalbitnum: |51.492889285714284| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1029.0|random_num: |13.49681036848519
$: |67.5175| finalbitnum: |51.492889285714284| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1030.0|random_num: |15.831459502288764
$: |67.5175| finalbitnum: |51.492889285714284| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1031.0|random_num: |15.052377643883244
$: |67.5175| finalbitnum: |51.492889285714284| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1032.0|random_num: |12.456438487902439
$: |67.5175| finalbitnum: |51.48857757142857| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1033.0|random_num: |17.567667676579852
$: |67.5175| finalbitnum: |51.48857757142857| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1034.0|random_num: |18.441072035196278
$: |67.5175| finalbitnum: |51.48857757142857| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1035.0|random_num: |18.785544227157956
$: |67.5175| finalbitnum: |51.48857757142857| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1036.0|random_num: |19.0389488769913
$: |67.5175| finalbitnum: |51.48857757142857| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1037.0|random_num: |18.573534912609798
$: |67.5175| finalbitnum: |51.48857757142857| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1038.0|random_num: |12.630999163752648
$: |67.5175| finalbitnum: |51.48857757142857| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1039.0|random_num: |17.44286751451721
$: |67.5175| finalbitnum: |51.48853471428571| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1040.0|random_num: |16.872351178406596
$: |67.5175| finalbitnum: |51.48853471428571| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1041.0|random_num: |19.917704218209618
$: |67.5175| finalbitnum: |51.48853471428571| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1042.0|random_num: |17.840858351448798
$: |67.5175| finalbitnum: |51.48853471428571| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1043.0|random_num: |18.07218788341973
$: |67.5175| finalbitnum: |51.48853471428571| firstbitseller: |59.450655000000005|monero_last_rate: |45.63294| num: |1044.0|random_num: |16.79012781900827
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1045.0|random_num: |12.167306770829558
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1046.0|random_num: |16.47633113318443
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1047.0|random_num: |19.17904830832485
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1048.0|random_num: |12.950075390295769
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1049.0|random_num: |14.62961654315996
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1050.0|random_num: |13.685906207263763
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1051.0|random_num: |10.04992913691631
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1052.0|random_num: |13.675799920168872
$: |77.0416| finalbitnum: |46.23960014285714| firstbitseller: |52.9|monero_last_rate: |43.491899999999994| num: |1053.0|random_num: |13.937182221432304
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1054.0|random_num: |15.662827419870467
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1055.0|random_num: |11.136354145009795
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1056.0|random_num: |19.54535460181822
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1057.0|random_num: |12.25622435027473
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1058.0|random_num: |12.664292915107634
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1059.0|random_num: |10.097002554379657
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1060.0|random_num: |10.01637212414999
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1061.0|random_num: |16.86742180862222
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1062.0|random_num: |17.498632196421788
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1063.0|random_num: |11.906302710719153
$: |77.0416| finalbitnum: |46.030100714285716| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1064.0|random_num: |10.975967346261386
$: |77.0416| finalbitnum: |46.07295785714285| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1065.0|random_num: |19.890864425394252
$: |77.0416| finalbitnum: |46.07295785714285| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1066.0|random_num: |16.001674807264504
$: |77.0416| finalbitnum: |46.07295785714285| firstbitseller: |52.0|monero_last_rate: |43.491899999999994| num: |1067.0|random_num: |11.59104109599989
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1068.0|random_num: |19.858488231189583
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1069.0|random_num: |13.53504753504968
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1070.0|random_num: |18.112983472464652
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1071.0|random_num: |19.496730214442444
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1072.0|random_num: |17.395115285316017
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1073.0|random_num: |11.236619746362964
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1074.0|random_num: |13.04457785586061
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1075.0|random_num: |17.246120339384134
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1076.0|random_num: |16.306726939152803
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1077.0|random_num: |10.262222721759638
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1078.0|random_num: |13.704669180724306
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1079.0|random_num: |17.760827292984033
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1080.0|random_num: |12.992177770932281
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1081.0|random_num: |14.928189855825003
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1082.0|random_num: |18.861099184063285
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1083.0|random_num: |17.91745339923191
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1084.0|random_num: |19.113504828635307
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1085.0|random_num: |14.131696084937477
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1086.0|random_num: |14.1705251975738
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1087.0|random_num: |18.167039530938865
$: |74.7163| finalbitnum: |48.76096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1088.0|random_num: |15.276401568113226
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1089.0|random_num: |16.99805170076408
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1090.0|random_num: |12.969050625337008
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1091.0|random_num: |16.359135334767878
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1092.0|random_num: |13.652379486539807
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1093.0|random_num: |14.122792616979966
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1094.0|random_num: |15.299811510860195
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1095.0|random_num: |15.693001353009196
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1096.0|random_num: |19.02987296682086
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1097.0|random_num: |11.5454551722142
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1098.0|random_num: |12.22092507037943
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1099.0|random_num: |15.28259790949807
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1100.0|random_num: |19.409147902635052
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1101.0|random_num: |10.443618184271866
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1102.0|random_num: |15.837741216855584
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1103.0|random_num: |17.529641064438593
$: |74.7163| finalbitnum: |48.74096185714286| firstbitseller: |56.59673299999999|monero_last_rate: |45.58307| num: |1104.0|random_num: |12.162357054969863
